TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_INTERNATIONAL_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,county_pop2018_18 and older,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Upper 95% CI,COPD_number,diabetes_number,CKD_prevalence,CKD_Upper 95% CI,CKD_number,Urban_rural_code
21229.0,2443.0,2751.0,2138.0,2408.0,2637.0,3163.0,2820.0,1902.0,967.0,19095.0,876.0,274.0,289.0,100.0,595.0,21229.0,310.0,227.0,0.9,1362.0,4052.0,6121.0,2881.0,28.1,20.0,2713.0,55151.0,49682.0,60620.0,9243.0,8900.0,343.0,55151.0,91.0,224.8,199.9,72.9,66.5,6.2,7.322424743,4.321709876,0.386831125,8.032478051,7.109408751,25.07227818,0.0,20473.0,5172.0,25.3,16537.0,49.5,47.4,51.5,8188.0,36.4,34.9,37.9,6019.0,8.7,8.0,9.5,8.3,9.5,1374.0,2238.0,3.4,3.7,566.0,3.0
14971.0,1917.0,1830.0,1834.0,2120.0,1723.0,1855.0,2068.0,1091.0,533.0,14076.0,201.0,255.0,138.0,15.0,286.0,14971.0,-271.0,791.0,0.5,1039.0,3725.0,3670.0,2147.0,35.2,20.3,1894.0,61773.0,55534.0,68012.0,7786.0,7491.0,295.0,61773.0,99.2,207.9,199.6,79.8,76.2,10.6,7.411168057,4.172021179,0.751482076,3.420539103,9.74335381,14.09676721,6.0,15689.0,3421.0,21.8,11552.0,42.6,40.7,44.4,4919.0,32.6,31.0,33.9,3766.0,7.1,6.5,7.9,7.7,8.8,886.0,1238.0,3.0,3.3,351.0,6.0
14653.0,2035.0,2188.0,1713.0,1598.0,1540.0,1713.0,1895.0,1177.0,794.0,13488.0,467.0,133.0,176.0,6.0,383.0,14653.0,-23.0,409.0,0.7,846.0,2948.0,3802.0,1972.0,30.8,20.6,2261.0,41807.0,39170.0,44444.0,7120.0,6822.0,298.0,41807.0,71.9,227.6,206.5,88.0,80.5,6.8,8.263844987,4.187283209,0.699558132,6.064514744,9.003665458,19.19003711,0.0,14757.0,3661.0,24.8,10889.0,51.0,48.8,53.3,5555.0,42.5,40.7,44.4,4628.0,9.0,8.1,9.9,9.5,11.0,1033.0,1530.0,3.6,3.8,389.0,6.0
2869.0,301.0,300.0,245.0,274.0,263.0,439.0,489.0,321.0,237.0,2731.0,24.0,52.0,7.0,1.0,54.0,2869.0,-40.0,79.0,0.3,183.0,681.0,840.0,499.0,30.9,22.7,301.0,50093.0,44721.0,55465.0,1425.0,1377.0,48.0,50093.0,76.8,237.6,217.1,87.0,79.6,10.5,1.72500023,0.856838189,0.147210085,1.324890768,2.215700515,3.408479667,0.0,2971.0,1067.0,35.9,2315.0,49.9,47.1,52.3,1154.0,38.3,36.4,40.4,887.0,9.6,8.5,10.7,7.9,9.3,182.0,297.0,3.6,4.0,84.0,6.0
892697.0,98354.0,112199.0,116495.0,117045.0,109541.0,127517.0,105187.0,64171.0,42188.0,671681.0,139802.0,5043.0,52233.0,1100.0,22838.0,892697.0,-234.0,26012.0,6.1,65170.0,167539.0,154744.0,234993.0,26.9,37.8,96957.0,73037.0,70717.0,75357.0,480319.0,459939.0,20380.0,73037.0,95.6,352.1,302.9,105.7,93.7,8.6,807.0757572,404.7872219,7.995796975,971.7392011,195.6471572,2152.618467,216.0,897417.0,201242.0,22.4,705393.0,37.4,35.7,39.0,263554.0,28.8,27.7,29.8,203153.0,6.1,5.5,6.7,5.9,6.9,41736.0,72956.0,2.9,3.1,20145.0,1.0
71375.0,8087.0,7493.0,7291.0,8939.0,8662.0,10698.0,10539.0,6800.0,2866.0,64033.0,3743.0,575.0,988.0,115.0,1921.0,71375.0,3100.0,2074.0,0.4,5553.0,13295.0,15675.0,13686.0,27.6,28.4,7868.0,60973.0,55461.0,66485.0,30644.0,29698.0,946.0,60973.0,110.0,265.2,240.7,86.8,80.1,6.9,41.41891821,20.41791817,0.7271768,38.85536866,27.74665394,97.52546736,28.0,63457.0,16604.0,26.2,56952.0,44.5,42.4,46.4,25369.0,30.3,28.8,31.7,17256.0,9.1,8.2,10.1,10.1,11.7,5730.0,6964.0,3.4,3.7,1941.0,4.0
16806.0,2067.0,2190.0,1811.0,1742.0,1929.0,2216.0,2229.0,1723.0,899.0,13517.0,328.0,1835.0,69.0,15.0,1042.0,16806.0,393.0,329.0,1.3,2155.0,3978.0,3332.0,1767.0,35.4,15.7,2961.0,42258.0,37970.0,46546.0,6705.0,6453.0,252.0,42258.0,81.4,206.7,189.1,73.9,68.5,6.2,4.820493325,5.489651108,0.532768935,5.621777804,9.632462347,19.8701502,0.0,16226.0,4545.0,28.0,12926.0,54.5,52.5,56.3,7041.0,40.5,38.9,42.0,5235.0,11.0,10.1,12.0,11.0,12.6,1423.0,2016.0,4.0,4.3,519.0,6.0
91083.0,9495.0,9942.0,10550.0,10810.0,10806.0,13155.0,12778.0,8204.0,5343.0,86668.0,2526.0,249.0,427.0,30.0,1183.0,91083.0,-684.0,3732.0,0.0,8667.0,33689.0,14200.0,10808.0,50.0,16.0,11552.0,47243.0,43611.0,50875.0,43057.0,40799.0,2258.0,47243.0,77.6,320.5,273.3,100.8,88.2,8.7,49.80489269,40.31756914,1.415275403,73.79345517,51.23439197,190.3652096,6.0,93038.0,24903.0,26.8,73283.0,47.3,44.9,49.4,34681.0,36.0,34.3,37.7,26382.0,8.9,8.0,9.8,9.7,11.2,7118.0,9333.0,3.5,3.8,2547.0,5.0
11372.0,1699.0,1761.0,1296.0,1269.0,1282.0,1374.0,1490.0,794.0,407.0,10579.0,122.0,276.0,77.0,35.0,283.0,11372.0,157.0,23.0,2.1,1748.0,2303.0,2256.0,773.0,32.5,10.9,1744.0,55343.0,49646.0,61040.0,5732.0,5484.0,248.0,55343.0,87.6,303.4,271.5,109.4,101.0,9.2,5.701314311,3.142371238,0.165530782,6.971288179,5.367539128,16.7213226,0.0,11153.0,2515.0,22.5,8238.0,47.6,45.7,49.4,3923.0,36.1,34.6,37.5,2974.0,8.9,8.1,9.7,9.5,10.7,782.0,1127.0,3.6,3.9,300.0,5.0
25083.0,2676.0,3024.0,2896.0,2845.0,3201.0,3652.0,3425.0,2514.0,850.0,24127.0,230.0,122.0,219.0,16.0,369.0,25083.0,759.0,102.0,0.2,2376.0,4851.0,4597.0,5163.0,28.6,30.4,2168.0,68835.0,61909.0,75761.0,12040.0,11639.0,401.0,68835.0,117.4,228.7,202.9,79.1,71.9,7.0,11.48105252,7.933013862,0.345743015,11.86971536,8.133306367,30.49214947,0.0,23397.0,6208.0,26.5,19897.0,38.0,35.4,40.4,7556.0,27.7,26.0,29.4,5511.0,7.4,6.5,8.3,8.0,9.6,1592.0,2190.0,2.9,3.2,587.0,2.0
164044.0,21900.0,25032.0,21241.0,22461.0,25179.0,22527.0,14603.0,8035.0,3066.0,123224.0,34162.0,693.0,2008.0,147.0,3810.0,164044.0,4492.0,474.0,0.9,9937.0,33200.0,32891.0,24204.0,33.1,24.1,12654.0,73309.0,69939.0,76679.0,83868.0,80981.0,2887.0,73309.0,125.0,228.7,202.9,79.1,71.9,7.0,75.08662362,51.88228386,2.261175581,77.62849686,53.19220627,199.420092,8.0,152399.0,21365.0,14.0,121200.0,42.5,40.7,44.4,51513.0,33.0,31.5,34.4,39996.0,5.7,5.2,6.2,7.0,8.0,8429.0,12599.0,2.6,2.8,3196.0,2.0
50251.0,5501.0,6385.0,5251.0,5418.0,6103.0,8438.0,6607.0,4594.0,1954.0,45092.0,3232.0,234.0,596.0,57.0,1040.0,50251.0,584.0,437.0,1.0,2748.0,10300.0,9651.0,12144.0,29.6,34.9,3237.0,93751.0,88777.0,98725.0,27379.0,26462.0,917.0,93751.0,112.8,386.0,306.1,116.2,97.6,9.6,27.80025363,19.13502351,0.41579799,47.30117937,14.26187107,114.19476,0.0,49071.0,12065.0,24.6,39431.0,38.9,36.8,40.9,15345.0,28.5,27.1,29.9,11238.0,6.7,6.0,7.5,7.2,8.6,2855.0,4113.0,2.8,3.1,1118.0,2.0
2231647.0,284364.0,282564.0,304002.0,323796.0,301058.0,280975.0,236827.0,152420.0,65641.0,1560118.0,286291.0,27371.0,231352.0,19377.0,107138.0,2231647.0,48337.0,22978.0,1.4,208782.0,415643.0,483389.0,347159.0,28.6,23.9,307977.0,57155.0,56063.0,58247.0,1098114.0,1045471.0,52643.0,57155.0,97.3,213.5,185.8,72.3,65.0,5.6,618.5143933,389.0536434,32.35984935,1037.721533,662.6414606,2269.602161,535.0,2112436.0,405618.0,19.2,1714018.0,44.0,42.7,45.3,754963.0,31.5,30.6,32.4,539916.0,7.0,6.5,7.6,7.4,8.3,127559.0,203181.0,3.1,3.3,53399.0,1.0
112664.0,14716.0,15600.0,15261.0,15304.0,13988.0,16609.0,11350.0,6519.0,3317.0,88161.0,16569.0,516.0,3316.0,109.0,3993.0,112664.0,251.0,2791.0,0.4,7479.0,22068.0,20893.0,23164.0,30.0,31.5,8770.0,89964.0,83552.0,96376.0,55295.0,53193.0,2102.0,89964.0,108.3,386.0,306.1,116.2,97.6,9.6,62.32886459,42.90120174,0.932229503,106.0504283,31.97547196,256.0275108,12.0,110979.0,18983.0,17.1,85428.0,47.7,45.7,49.7,40757.0,36.2,34.8,37.5,30925.0,6.2,5.6,6.9,6.9,8.1,5925.0,9244.0,2.6,2.8,2249.0,4.0
13994.0,1654.0,1772.0,1411.0,1636.0,1630.0,1965.0,1956.0,1252.0,718.0,13273.0,232.0,112.0,98.0,14.0,265.0,13994.0,26.0,73.0,0.5,1139.0,3659.0,3000.0,1839.0,38.0,19.1,1661.0,50330.0,45854.0,54806.0,6023.0,5821.0,202.0,50330.0,83.0,224.8,199.9,72.9,66.5,6.2,4.826888306,2.84883923,0.254996221,5.294950203,4.686469737,16.52746059,0.0,13660.0,3649.0,26.7,10845.0,49.3,46.8,51.7,5346.0,37.1,35.2,38.9,4023.0,9.4,8.5,10.4,9.2,10.7,1002.0,1470.0,3.5,3.8,383.0,4.0
448273.0,52640.0,56866.0,53880.0,55458.0,56286.0,64270.0,55773.0,33881.0,19219.0,398210.0,31206.0,1625.0,6849.0,327.0,10056.0,448273.0,2551.0,8691.0,1.9,32691.0,123950.0,77020.0,74687.0,40.2,24.2,38582.0,65238.0,62645.0,67831.0,234141.0,225117.0,9024.0,65238.0,107.1,320.5,273.3,100.8,88.2,8.7,245.1191623,198.4264645,6.965402442,363.1809836,252.1545688,936.8991315,60.0,442216.0,99386.0,22.5,349253.0,39.5,37.4,41.5,137789.0,29.8,28.4,31.2,104077.0,7.2,6.4,8.0,7.9,9.2,27440.0,39033.0,3.0,3.2,10353.0,3.0
136349.0,19985.0,21134.0,14435.0,18617.0,18864.0,18758.0,13074.0,7639.0,3843.0,129175.0,2178.0,606.0,1822.0,63.0,2505.0,136349.0,2094.0,1105.0,0.4,4727.0,24875.0,31554.0,24210.0,29.1,28.4,6639.0,87377.0,81302.0,93452.0,74674.0,72455.0,2219.0,87377.0,124.3,302.7,265.0,104.9,96.0,7.4,69.98264001,44.03074434,3.086040028,78.12298182,85.1941444,228.0024692,3.0,131130.0,22152.0,16.9,98346.0,39.4,37.2,41.6,38764.0,33.4,31.7,35.0,32848.0,5.3,4.8,5.9,4.8,5.7,4695.0,7922.0,2.4,2.5,2317.0,2.0
10023.0,1226.0,1223.0,1197.0,1039.0,1034.0,1424.0,1343.0,1015.0,522.0,5329.0,4512.0,38.0,70.0,2.0,72.0,10023.0,-152.0,100.0,0.5,1475.0,2464.0,1787.0,1464.0,34.3,20.4,2265.0,36311.0,32349.0,40273.0,4047.0,3834.0,213.0,36311.0,81.2,191.3,174.8,65.9,61.2,7.1,7.00075941,0.359099356,0.332250806,3.956805055,3.681607417,11.34686844,0.0,10309.0,2723.0,26.4,7759.0,55.3,53.4,57.1,4288.0,41.0,39.5,42.4,3181.0,10.5,9.7,11.4,11.1,12.4,859.0,1403.0,4.4,4.7,341.0,6.0
7824.0,836.0,916.0,1234.0,1215.0,1024.0,992.0,993.0,422.0,192.0,7280.0,82.0,210.0,53.0,4.0,195.0,7824.0,71.0,152.0,-1.0,792.0,1482.0,1333.0,1858.0,27.1,34.0,970.0,51802.0,46091.0,57513.0,4894.0,4765.0,129.0,51802.0,72.0,285.7,262.5,95.4,88.9,7.8,3.976863398,3.086705373,0.122259358,3.438372741,3.740586885,10.01290408,0.0,7481.0,1439.0,19.2,6263.0,35.5,33.2,37.6,2221.0,27.8,26.3,29.3,1741.0,6.4,5.7,7.1,6.4,7.5,402.0,602.0,3.0,3.2,188.0,6.0
39921.0,5153.0,5685.0,5138.0,4765.0,5276.0,5668.0,4241.0,2859.0,1136.0,38199.0,486.0,396.0,232.0,116.0,492.0,39921.0,112.0,273.0,0.6,8051.0,9922.0,5826.0,2464.0,37.8,9.4,5987.0,46810.0,42848.0,50772.0,15943.0,15096.0,847.0,46810.0,79.8,228.7,202.9,79.1,71.9,7.0,18.27273842,12.62583608,0.550269381,18.8913171,12.94461283,48.52996447,0.0,39444.0,7520.0,19.1,30030.0,44.6,42.5,46.7,13392.0,32.7,31.3,34.2,9820.0,8.5,7.7,9.4,10.7,12.2,3216.0,4103.0,3.4,3.7,1018.0,4.0
79388.0,7504.0,8422.0,9806.0,9237.0,10356.0,11905.0,10841.0,6991.0,4326.0,75621.0,2329.0,174.0,507.0,17.0,740.0,79388.0,-387.0,5497.0,0.7,7748.0,29119.0,13903.0,8481.0,49.1,14.3,11323.0,46706.0,43382.0,50030.0,35744.0,33960.0,1784.0,46706.0,76.7,320.5,273.3,100.8,88.2,8.7,43.40997575,35.14081858,1.23355493,64.31842187,44.65592821,165.9224362,27.0,80539.0,21111.0,26.2,64935.0,52.2,49.9,54.3,33866.0,37.1,35.4,38.9,24091.0,8.9,8.0,9.8,9.7,11.3,6324.0,8411.0,3.4,3.7,2217.0,5.0
55626.0,6456.0,6992.0,6218.0,5993.0,6544.0,7658.0,7747.0,4862.0,3156.0,53090.0,1000.0,262.0,303.0,14.0,957.0,55626.0,-321.0,1011.0,-0.1,3809.0,14567.0,13660.0,7259.0,37.1,18.5,5732.0,57197.0,54639.0,59755.0,28466.0,27164.0,1302.0,57197.0,87.9,284.4,240.5,99.6,87.2,7.0,21.66785218,10.87976781,0.816419173,42.13508792,26.431025,93.35993369,9.0,56823.0,14999.0,26.4,43426.0,46.2,44.1,48.4,20084.0,34.4,32.7,36.1,14939.0,8.1,7.3,8.9,8.9,10.3,3879.0,5164.0,3.3,3.6,1438.0,5.0
277097.0,34363.0,33715.0,36435.0,36077.0,32888.0,37562.0,34761.0,19723.0,11573.0,199283.0,53174.0,1156.0,13783.0,251.0,9450.0,277097.0,1266.0,6789.0,4.5,19478.0,63859.0,48706.0,57927.0,33.6,30.5,35730.0,57979.0,54972.0,60986.0,142393.0,136730.0,5663.0,57979.0,95.2,320.5,273.3,100.8,88.2,8.7,151.5187944,122.6560111,4.305617605,224.497931,155.8676845,579.1380222,142.0,273329.0,61034.0,22.3,214742.0,41.1,39.3,43.0,88350.0,32.2,30.8,33.7,69147.0,7.0,6.3,7.7,7.2,8.4,15560.0,24525.0,3.1,3.3,6550.0,3.0
76493.0,7274.0,9512.0,10334.0,8860.0,8139.0,11223.0,11083.0,6627.0,3441.0,73072.0,623.0,240.0,1322.0,35.0,1201.0,76493.0,308.0,4624.0,0.7,3713.0,16625.0,15407.0,17288.0,31.3,32.6,7307.0,60251.0,55477.0,65025.0,41020.0,39990.0,1030.0,60251.0,80.0,315.1,287.6,105.9,99.6,9.7,57.18120428,29.38008622,1.578968166,49.00440485,32.76358944,126.2046698,27.0,76109.0,19389.0,25.5,62808.0,40.7,38.4,43.0,25593.0,31.5,29.8,33.1,19785.0,7.0,6.3,7.9,8.1,9.5,5094.0,6566.0,2.8,3.1,1781.0,5.0
874759.0,97150.0,105161.0,116919.0,106718.0,111573.0,128552.0,107886.0,63458.0,37342.0,706920.0,107028.0,2882.0,36296.0,299.0,21334.0,874759.0,2783.0,7517.0,2.7,62977.0,180999.0,215523.0,149504.0,29.7,24.5,95731.0,62191.0,60766.0,63616.0,445483.0,427445.0,18038.0,62191.0,109.8,287.0,249.7,97.8,87.6,7.9,386.8014864,331.0565663,12.60167739,648.8988737,527.082659,1776.749,122.0,864019.0,192977.0,22.3,690750.0,44.8,42.9,46.6,309434.0,33.8,32.5,35.0,233473.0,7.6,6.9,8.3,8.3,9.6,57499.0,80943.0,3.0,3.2,20848.0,2.0
29189.0,2711.0,3196.0,3072.0,3364.0,4263.0,4986.0,4123.0,2530.0,944.0,25654.0,2777.0,125.0,182.0,43.0,408.0,29189.0,498.0,1118.0,0.6,2059.0,6399.0,6565.0,6085.0,30.3,28.8,1931.0,88475.0,80664.0,96286.0,13821.0,13447.0,374.0,88475.0,121.9,263.2,231.8,90.3,81.7,7.3,15.34552428,7.203280938,0.328979529,14.55734416,12.77879858,40.27257735,0.0,28364.0,6652.0,23.5,23866.0,42.9,40.3,45.4,10236.0,31.6,29.8,33.4,7542.0,7.0,6.2,7.7,7.3,8.6,1746.0,2516.0,2.8,3.0,672.0,2.0
8903.0,871.0,997.0,1267.0,1089.0,1098.0,1180.0,1226.0,806.0,369.0,2208.0,6504.0,33.0,68.0,4.0,86.0,8903.0,-98.0,1143.0,0.1,1444.0,2849.0,1580.0,609.0,44.0,9.4,2901.0,29124.0,25905.0,32343.0,2740.0,2581.0,159.0,29124.0,55.5,229.5,205.0,80.1,72.3,7.0,3.714160366,1.836942114,0.120828414,3.742178549,4.099410381,11.29833224,0.0,9402.0,2374.0,25.2,7223.0,57.0,55.2,58.7,4119.0,41.9,40.5,43.4,3026.0,10.2,9.5,10.9,10.7,11.9,776.0,1530.0,4.9,5.2,351.0,6.0
792582.0,117301.0,105227.0,116068.0,115261.0,92580.0,92538.0,82026.0,46016.0,25565.0,560031.0,125602.0,34070.0,28923.0,1017.0,42939.0,792582.0,5385.0,15000.0,1.8,65034.0,128921.0,153023.0,161750.0,25.3,31.8,131185.0,52346.0,50906.0,53786.0,383860.0,371240.0,12620.0,52346.0,100.8,206.7,189.1,73.9,68.5,6.2,227.3376318,258.8955524,25.12573296,265.1267342,454.2732519,937.0893365,300.0,774203.0,140665.0,18.2,589200.0,45.2,43.7,46.7,266544.0,36.0,34.9,37.0,212112.0,7.7,7.1,8.4,7.4,8.6,43888.0,71630.0,3.1,3.3,17973.0,1.0
13257.0,1494.0,1618.0,1562.0,1454.0,1706.0,1958.0,1815.0,1100.0,550.0,13060.0,53.0,38.0,7.0,0.0,99.0,13257.0,-101.0,139.0,0.0,2497.0,3825.0,2136.0,1048.0,40.2,11.0,3292.0,35751.0,31804.0,39698.0,4727.0,4331.0,396.0,35751.0,71.2,230.9,214.6,77.3,72.9,8.3,8.704686373,2.925296784,0.311517406,5.859494065,5.636981632,19.15387022,0.0,13565.0,3211.0,23.7,10404.0,60.1,57.5,62.4,6252.0,42.5,40.3,44.4,4422.0,12.7,11.5,14.0,16.1,18.5,1679.0,1831.0,4.2,4.6,434.0,6.0
22061.0,2292.0,3440.0,4537.0,2149.0,2241.0,2456.0,2365.0,1648.0,933.0,16013.0,5399.0,144.0,141.0,12.0,352.0,22061.0,-119.0,2758.0,0.2,1422.0,4021.0,4090.0,3642.0,30.5,27.6,3838.0,45408.0,41702.0,49114.0,9580.0,9214.0,366.0,45408.0,96.4,207.6,188.2,79.9,75.0,7.0,9.552513832,1.5298662,0.644154189,6.58062064,12.33408874,26.62259985,0.0,22495.0,5000.0,22.2,17877.0,44.0,42.0,45.8,7859.0,32.8,31.3,34.3,5864.0,7.6,7.0,8.2,7.7,8.7,1377.0,2101.0,3.1,3.2,546.0,5.0
323780.0,38261.0,41030.0,60722.0,45491.0,39217.0,37733.0,33022.0,18484.0,9820.0,250675.0,49460.0,920.0,13777.0,265.0,8683.0,323780.0,1587.0,13133.0,4.0,18841.0,41328.0,57520.0,88572.0,20.0,42.9,45485.0,55358.0,52931.0,57785.0,174849.0,169048.0,5801.0,55358.0,110.3,230.9,214.6,77.3,72.9,8.3,212.5973715,71.44546977,7.608290391,143.1083193,137.6738261,467.8011692,260.0,315109.0,55235.0,17.5,256141.0,42.5,40.5,44.3,108765.0,31.6,30.3,33.0,80941.0,6.9,6.3,7.6,7.9,9.2,20300.0,30179.0,2.8,3.0,7062.0,3.0
16320.0,1950.0,2195.0,1820.0,1898.0,1833.0,2320.0,2105.0,1350.0,849.0,15637.0,196.0,134.0,39.0,8.0,306.0,16320.0,10.0,311.0,0.0,1503.0,5206.0,2881.0,1679.0,46.2,14.9,2267.0,45955.0,42161.0,49749.0,7960.0,7657.0,303.0,45955.0,84.5,273.1,236.3,86.6,79.0,7.0,9.102403806,1.771465768,0.324990712,10.15196398,7.288316304,28.94282041,0.0,16405.0,4245.0,25.9,12515.0,46.5,44.2,48.8,5824.0,35.5,33.6,37.1,4443.0,9.0,8.1,9.9,10.6,12.2,1326.0,1594.0,3.4,3.7,422.0,2.0
153207.0,17889.0,19795.0,19506.0,20012.0,16902.0,19048.0,20446.0,12498.0,7111.0,144010.0,1444.0,2349.0,1537.0,206.0,3661.0,153207.0,1801.0,4660.0,-0.4,10188.0,28023.0,36303.0,28155.0,27.3,27.4,21463.0,51132.0,47992.0,54272.0,76060.0,72949.0,3111.0,51132.0,71.1,285.7,262.5,95.4,88.9,7.8,77.87363376,60.44285149,2.394042627,67.32908646,73.24694464,196.0694012,44.0,148798.0,35763.0,24.0,120162.0,35.0,33.0,37.0,42033.0,27.7,26.4,29.0,33285.0,7.0,6.2,7.7,7.0,8.2,8380.0,10939.0,3.1,3.4,3765.0,4.0
3977.0,542.0,557.0,369.0,433.0,452.0,502.0,525.0,328.0,269.0,3893.0,21.0,18.0,7.0,0.0,38.0,3977.0,33.0,64.0,7.1,307.0,679.0,1148.0,560.0,25.2,20.8,370.0,54866.0,49249.0,60483.0,2268.0,2219.0,49.0,54866.0,91.9,239.2,214.5,88.2,80.3,6.8,2.154166762,1.694473759,0.191710535,1.842894818,2.597368536,5.658552881,0.0,3803.0,1112.0,29.2,2959.0,46.9,44.5,49.1,1388.0,37.3,35.6,38.9,1104.0,7.8,6.9,8.8,7.3,8.6,215.0,322.0,3.2,3.5,96.0,6.0
22752.0,2028.0,2522.0,2345.0,2255.0,2475.0,3374.0,3644.0,2576.0,1533.0,21297.0,777.0,137.0,155.0,5.0,381.0,22752.0,143.0,501.0,1.1,2290.0,5673.0,4481.0,4483.0,33.5,26.5,2670.0,53413.0,48218.0,58608.0,10514.0,10199.0,315.0,53413.0,73.6,263.2,231.8,90.3,81.7,7.3,11.96140219,5.614753774,0.256430239,11.34703807,9.960712095,31.39133509,0.0,22440.0,7345.0,32.7,18767.0,46.8,44.2,49.1,8784.0,33.8,31.9,35.6,6343.0,9.9,8.8,11.0,10.1,11.7,1886.0,2562.0,3.7,4.1,700.0,6.0
3093.0,337.0,376.0,285.0,296.0,338.0,428.0,488.0,282.0,263.0,2983.0,17.0,31.0,12.0,2.0,48.0,3093.0,28.0,66.0,0.0,252.0,609.0,883.0,525.0,26.8,23.1,417.0,44121.0,39366.0,48876.0,1660.0,1615.0,45.0,44121.0,75.9,227.6,206.5,88.0,80.5,6.8,1.744357643,0.883864531,0.147664867,1.280116297,1.900521208,4.050691653,0.0,3119.0,974.0,31.2,2447.0,46.8,44.1,49.3,1144.0,34.9,33.0,37.0,854.0,9.5,8.4,10.6,9.0,10.7,221.0,330.0,3.6,4.0,89.0,6.0
19759.0,4043.0,3548.0,2610.0,2366.0,2098.0,1933.0,1731.0,952.0,478.0,17563.0,401.0,1194.0,260.0,24.0,317.0,19759.0,78.0,162.0,2.1,3778.0,2888.0,2553.0,1457.0,27.1,13.6,3046.0,52012.0,46443.0,57581.0,9479.0,8968.0,511.0,52012.0,70.3,278.8,246.3,100.6,91.7,6.9,7.963288215,5.002948276,0.241232307,9.827594412,11.58177282,29.14977777,0.0,19261.0,2912.0,15.1,12755.0,41.5,39.9,43.1,5287.0,36.4,35.1,37.7,4643.0,7.9,7.2,8.5,7.7,8.7,981.0,1633.0,3.6,3.8,458.0,5.0
4989.0,579.0,549.0,481.0,506.0,421.0,731.0,759.0,505.0,458.0,4868.0,24.0,33.0,12.0,0.0,52.0,4989.0,-22.0,137.0,0.2,357.0,1586.0,1158.0,549.0,43.5,15.0,549.0,51058.0,46689.0,55427.0,2517.0,2421.0,96.0,51058.0,72.6,302.7,265.0,104.9,96.0,7.4,2.560659712,1.611081735,0.11291798,2.858514227,3.117247552,8.342593776,0.0,5039.0,1693.0,33.6,3937.0,47.5,44.7,49.7,1868.0,36.5,34.5,38.5,1437.0,9.3,8.3,10.4,7.5,8.9,295.0,478.0,3.7,4.0,144.0,6.0
621354.0,65789.0,80938.0,71705.0,67124.0,79773.0,101272.0,80788.0,45891.0,28074.0,525612.0,46982.0,1730.0,35218.0,416.0,11396.0,621354.0,-973.0,6782.0,1.2,29723.0,104602.0,105350.0,195373.0,24.0,44.9,41380.0,99223.0,96580.0,101866.0,323106.0,311236.0,11870.0,99223.0,121.3,306.5,271.0,97.7,87.5,7.6,384.8012934,129.8713084,5.719359445,493.1203814,188.8783582,1092.816144,152.0,627551.0,142622.0,22.7,489631.0,36.9,34.8,39.0,180828.0,29.6,28.0,31.0,144931.0,6.3,5.6,6.9,6.0,7.3,29527.0,48296.0,2.7,2.9,13401.0,2.0
41239.0,5798.0,5981.0,5535.0,5045.0,4729.0,5447.0,4666.0,2608.0,1430.0,25478.0,14724.0,185.0,202.0,13.0,637.0,41239.0,-834.0,813.0,-0.4,5305.0,10630.0,8066.0,3521.0,38.6,12.8,10325.0,36718.0,33226.0,40210.0,17510.0,16515.0,995.0,36718.0,78.0,207.6,188.2,79.9,75.0,7.0,17.85667549,2.859804733,1.204128309,12.30126534,23.05632046,49.76607567,5.0,43534.0,8720.0,20.0,30494.0,58.4,56.7,59.9,17794.0,43.0,41.7,44.3,13112.0,9.7,9.0,10.4,11.0,12.3,3341.0,5006.0,3.9,4.1,1179.0,5.0
