TOT_POP,0-9,19-Oct,20-29,30-39,40-49,50-59,60-69,70-79,80+,White-alone pop,Black-alone pop,Native American/American Indian-alone pop,Asian-alone pop,Hawaiian/Pacific Islander-alone pop,Two or more races pop,POP_ESTIMATE_2018,N_POP_CHG_2018,GQ_ESTIMATES_2018,R_INTERNATIONAL_MIG_2018,Less than a high school diploma 2014-18,High school diploma only 2014-18,Some college or associate's degree 2014-18,Bachelor's degree or higher 2014-18,Percent of adults with a high school diploma only 2014-18,Percent of adults with a bachelor's degree or higher 2014-18,POVALL_2018,MEDHHINC_2018,CI90LBINC_2018,CI90UBINC_2018,Civilian_labor_force_2018,Employed_2018,Unemployed_2018,Median_Household_Income_2018,Med_HH_Income_Percent_of_State_Total_2018,Active Physicians per 100000 Population 2018 (AAMC),Total Active Patient Care Physicians per 100000 Population 2018 (AAMC),Active Primary Care Physicians per 100000 Population 2018 (AAMC),Active Patient Care Primary Care Physicians per 100000 Population 2018 (AAMC),Active General Surgeons per 100000 Population 2018 (AAMC),Total nurse practitioners (2019),Total physician assistants (2019),Total Hospitals (2019),Internal Medicine Primary Care (2019),Family Medicine/General Practice Primary Care (2019),Total Specialist Physicians (2019),ICU Beds_x,Total Population,Population Aged 60+,Percent of Population Aged 60+,county_pop2018_18 and older,anycondition_prevalence,anycondition_Lower 95% CI,anycondition_Upper 95% CI,anycondition_number,Obesity_prevalence,Obesity_Lower 95% CI,Obesity_Upper 95% CI,Obesity_number,Heart disease_prevalence,Heart disease_Lower 95% CI,Heart disease_Upper 95% CI,COPD_prevalence,COPD_Upper 95% CI,COPD_number,diabetes_number,CKD_prevalence,CKD_Upper 95% CI,CKD_number,Urban_rural_code
-0.22976344905224463,-0.22539306039523355,-0.23134977146569968,-0.22977478500627824,-0.22378044945373124,-0.22821583028383663,-0.22702989857760753,-0.23137520706637948,-0.23215098004628382,-0.2316650089118969,-0.22735018449929548,-0.22997082606274,-0.16793852301125575,-0.13875479192128848,-0.10870414872668066,-0.2135543559508728,-0.22976344905224463,-0.1468373575551348,-0.3327885015570236,0.6011991203944886,-0.16059261508691672,-0.24271074024828734,-0.23403704396930794,-0.2311286977978159,0.15980464985601653,-0.29799821637064466,-0.2017943828563894,-0.1732888407299396,-0.05287230473832959,-0.2868240656277026,-0.22893171652981006,-0.23097365496563602,-0.1776288892509944,-0.1732888407299396,-0.004935720374441493,0.8851923300887976,0.838538284894329,0.8527230056791946,0.7838031260897121,0.25255688545665755,-0.512809056524166,-0.20345685669997243,-0.5999151082118047,-0.22920465973502369,-0.2127952466687688,-0.25776264631665846,-0.2794174426108619,-0.2284129885018359,-0.2278237669451498,0.53750807747691,-0.23028841754056203,0.4637016684488316,0.42235270599630037,0.48837509872859086,-0.23157364391045074,0.8125976481959944,0.7772485177723031,0.853680498250632,-0.23063620986573477,0.8711606415870705,0.8233159706183106,0.8822091618792378,0.9711650864769116,1.0131666883360742,-0.22247742445097302,-0.21593977599724573,0.6680844562928715,0.6766833449146783,-0.2169496377369846,0.9105279313586502
-0.16128005389451588,-0.1798505024325038,-0.1811088244926151,-0.18837511600804346,-0.17622516089212337,-0.16330315374946455,-0.13912042294410285,-0.11266369017986004,-0.12491622410482431,-0.0995548634693252,-0.13216781920865556,-0.22581406849045582,-0.2231054151167014,-0.1357577125400326,-0.10398853636441727,-0.19663658727003427,-0.16128005389451588,-0.37044376213394214,-0.19213902833098304,-0.8398430460472628,-0.12713285608900013,-0.02037224586929355,-0.18329502431937283,-0.19228202129163577,1.9936524362347947,-0.4414897699037061,-0.1312756891782238,-0.5040646177568497,-0.41116624003634306,-0.5889361066596117,-0.17420551154392339,-0.17589130485931984,-0.1321167252316908,-0.5040646177568497,-0.7568607104328182,1.7787369536572384,1.6564020673266946,1.1069836741909278,0.8446859018376993,0.917657549869839,0.09431891941638393,0.6680487237466873,-0.16404688269950418,0.5266951462468044,-0.12337357426278805,0.4041476704547853,-0.19052898229350296,-0.15349228484089283,-0.10636777826822205,0.8058538899594562,-0.15586415740384815,-0.015437224414438106,-0.10493857191312954,0.05673037647666993,-0.14624253861286737,-0.4236743292660142,-0.49171365862471766,-0.347891107524305,-0.1582186955799917,0.35409055009322643,0.2581564909237976,0.3550598345464564,0.36150747714442266,0.42657273900365317,-0.11707290210831606,-0.13525707545637342,0.1201810432312672,0.17123328174914923,-0.13521166075135968,0.2490917938303307
-0.198763741670673,-0.20998275555557755,-0.19500852704242388,-0.16846963181701863,-0.19473991893880033,-0.19372631372572488,-0.19936031522576936,-0.21821494142196596,-0.22056174755880442,-0.2045517058065319,-0.18851340273567038,-0.2121422330378649,-0.21860905400465883,-0.13231740310943607,-0.10570330449614941,-0.2050117202803504,-0.198763741670673,-0.14621966030491712,0.3316007518500689,-0.2634261794705622,-0.15736168005566215,-0.1606843733964007,-0.21058946810218993,-0.22439806859500652,1.3447524502853807,-0.6208542118200329,-0.203665660565761,0.1381982556075626,0.16249923357499838,0.11401512045274033,-0.20462482407948046,-0.20492962517313706,-0.1939021339439431,0.1381982556075626,0.5054951122929234,-0.6138287995991535,-0.4679644522963549,-0.6304642273059156,-0.5556179403659861,-0.9113692772664119,-0.22451477822479457,-0.5699751168738539,-0.21826860993175198,-0.3991354921329148,-0.19380441849963304,-0.3192425963404113,-0.2127510973728427,-0.19675015601688514,-0.2151264389440771,-0.5933778465566754,-0.19503199024712572,0.03247666487188841,0.0388681402439876,0.040743534911783716,-0.19327861705399862,-0.3092047017232356,-0.307137342057878,-0.2798776204049696,-0.2017343210586286,-0.7375018652826659,-0.7465714729775581,-0.6992388201191064,0.05667867247817778,-0.003596157173455451,-0.19421979030639083,-0.18871364295703622,-0.9756257828919421,-1.008150198970419,-0.20498214476690774,-1.7352166187546278
-0.048114724401703106,-0.04904055169703779,-0.029705271442169993,-0.06767125036894639,-0.062334788285979666,-0.04484656724987577,-0.03310428422377618,-0.04484391630680882,-0.03627920883497205,-0.05731034021734006,-0.05572952725033398,-0.216363939947216,1.902981643016053,-0.11171775891150844,-0.07955309048723422,0.3973278458215837,-0.048114724401703106,-0.042446522268343514,-0.20424699099108262,-0.3594956572333456,-0.10532404462803183,0.00696987641466866,0.00315594680105663,-0.09841419775556917,-0.20696490741973927,0.3596714039892205,-0.10446760199396585,0.649527556708559,0.7046968983264245,0.5921614985570528,-0.05134751538343459,-0.04998224722101766,-0.0819739631290278,0.649527556708559,1.6525923599002275,-1.2566474690916742,-1.2615695632158954,-1.1728869867976122,-1.1542985685545188,-1.1607820264213553,0.03275616656976838,1.1760234269064074,2.0617596082342695,0.1531532730826451,0.04355375863447516,0.42420455164028514,-0.2127510973728427,-0.048519249082394966,-0.04248812572949191,-0.5742102885222075,-0.05117042242083744,0.016505368443112525,0.0388681402439876,-0.023203831347760003,-0.016632220443917,0.33182521251632396,0.3850238450677701,0.3322437636690559,-0.00767341514713626,-0.4502407033416415,-0.4325939842583844,-0.4883790891859937,-0.42233802056877756,-0.4337650533505641,-0.021363467631164295,-0.05756147065476982,-0.7929913118714071,-0.8396668445819089,-0.05574750743004938,-1.0737804812263083
0.07001155880064037,0.07386440116678915,0.08052617689912578,0.03860347555609325,0.025430465603994104,0.048849952732994514,0.07982925033451002,0.11980742359609889,0.11662536841090229,0.13939552168872166,0.10224450643176136,0.008182155627463016,-0.06089054115147253,-0.05565971076632831,-0.08726954708002886,0.14439882891003739,0.07001155880064037,-0.15857360530927112,0.23361072846135594,1.3697549424967561,-0.02408561001641139,0.2480877047817064,0.1445283427029968,-0.04583843503812211,0.3008698641928456,-0.011015109304521858,0.17514603573137094,-0.3139026059043968,-0.25704715757359464,-0.36580578166652966,0.0479065440957355,0.04683123789464665,0.07189419604088529,-0.3139026059043968,-0.19154484199476884,0.8851923300887976,0.838538284894329,0.8527230056791946,0.7838031260897121,0.25255688545665755,1.2680882930584874,2.055789536199706,1.0398512586806177,2.0345986851360194,0.2414391047506554,2.0308109212612604,0.07613639865857379,0.07622824940120443,0.13509307588551087,-0.2675293599707271,0.06778506442034793,0.19218962915964496,0.21463189954713127,0.15265142586598493,0.140471480642614,0.5607644676018811,0.6157442407763195,0.5362842250270639,0.15695965770686063,-0.10552730901241199,-0.05582099779537556,-0.17208949278632504,0.23086656085888901,0.23104142255951282,0.23200937743929428,0.10031898539782798,-0.06245342778926783,-0.16573342702786992,0.10844649611940504,-0.4123443436979888
2.1511608220294107,1.3020035227468079,1.0246080274938807,2.5460590033787485,3.1943127096481745,2.2837706256986365,2.0187167552231515,2.186292081073178,2.156238671721208,2.6948051373133497,1.5009784675322422,0.5631742408644671,0.8942403212258826,6.554335546015007,1.6077787511371955,3.00593052454474,2.1511608220294107,1.0799093813772174,3.0366040842744106,2.282414981243199,1.720741690763752,1.1948454390282581,1.6860690678261612,4.31726283396506,-2.64033985473004,2.416383671296435,1.4971223775019784,4.145296184849882,4.2857335465847965,3.9809794738272206,2.8635848931849552,2.919764252175883,1.5138624391989959,4.145296184849882,2.4539138821522197,0.6878123236886053,0.6340723392862386,0.7171173158062707,0.7330674796330569,-0.3294061959048772,2.0302922176428693,2.055789536199706,2.0617596082342695,2.0345986851360194,2.0469697731961567,2.0308109212612604,3.465008948257882,2.1350062017203753,2.371727403274471,-0.7467183108324159,2.437311678389128,-2.562859004804156,-2.5576419403706323,-2.55711821938219,1.3900937206439423,-2.495574587790308,-2.510517121074524,-2.476146475300197,1.2786359515192183,-2.288712139764198,-2.253663418829592,-2.3334017348507285,-2.2948578206614214,-2.389078217791968,1.3483632753185617,1.788992661083783,-2.0714326090151514,-2.0190503253014778,1.8296113350758583,-2.3966527562829474
-0.2473449578289904,-0.242846229853403,-0.2517930938572826,-0.23872758024336826,-0.23411690946752023,-0.238094309100481,-0.24615573910763985,-0.26356268704739905,-0.26119277212953257,-0.26300276434246045,-0.2711593252365825,-0.14250030636783825,-0.22933114588722192,-0.13776280085847842,-0.10741807262788156,-0.23038837330160816,-0.2473449578289904,-0.2716122020991102,-0.362917617943783,-0.7437735682844794,-0.1578267388859185,-0.2512367783798454,-0.258507398210838,-0.25367281222106675,1.0626220216117224,-1.3024390911020751,-0.20061466430048125,-0.29274959176545495,-0.22448163445112404,-0.3556888657428283,-0.24691200705904168,-0.2476798494994922,-0.2247286868988784,-0.29274959176545495,-0.32326892784441175,-0.6698420446586683,-0.7833271819630716,-0.7321684947106091,-0.8092961726492625,-0.495681362008173,-0.6054768695985339,-0.45603000245639425,-0.7094083472255246,-0.5812207346145339,-0.27891718408060207,-0.6244937260933828,-0.2794174426108619,-0.24394825318445737,-0.2593705806811483,0.019984010546286214,-0.24744697570879332,-0.11126500298709227,-0.05700300119409087,-0.16708540543173478,-0.25930225426572456,-0.4923561057916824,-0.4224975399121527,-0.5292604065092023,-0.26501042337331987,0.29663831770502175,0.3837474864114678,0.24962996907990045,0.6663362818106667,0.5829977921589656,-0.2606074956293318,-0.22791927453493793,0.8507189273134065,0.6766833449146783,-0.23645665127820986,-0.4123443436979888
-0.29597620041126943,-0.2888995039707611,-0.29856460480687624,-0.27921141006286104,-0.2707110069156046,-0.2823771451750936,-0.30292609115710095,-0.32511182309806097,-0.3342095175249561,-0.31031663038468377,-0.31600828318062585,-0.23510182369102825,-0.22881233498967854,-0.14021111922626492,-0.11341976108894405,-0.24671988267172457,-0.29597620041126943,-0.18482573844352335,-0.36193208609935634,2.282414981243199,-0.21708502457279197,-0.3490840909887828,-0.312424610426112,-0.2664586787689642,-0.0941127359502754,-0.08276088607105235,-0.2789642483928648,0.02268128686913809,-0.05272594283665556,0.09440923511094669,-0.2887873018926981,-0.28927930442855293,-0.27222539295390746,0.02268128686913809,0.22558142986243246,-0.35776825075566016,-0.22191221266627928,0.42895522482630594,0.4996835059324429,1.333345465128078,-0.8963375484542931,-0.8109027631672594,-0.8137049459356771,-0.8771931459728896,-0.31291531352664703,-0.8943430085645651,-0.2794174426108619,-0.29491452638978966,-0.32586527815343275,0.4033351712356373,-0.29639511500483623,-1.021628899427305,-1.0956070334399386,-0.9504406421111479,-0.3196710238753061,-1.0647042435055754,-1.137730766608656,-1.0053548163445536,-0.3219251047547313,-0.4502407033416415,-0.5581849797460534,-0.33023429098615886,-1.2932774624723329,-1.2158903191271258,-0.3517058517314262,-0.2970580946667614,-0.610356840850872,-0.5027001358048898,-0.30155981303542795,0.9105279313586502
1.4421474322039907,1.138285687613114,1.3922584537047005,1.0321394597272737,1.1099068610067437,1.3737370545403111,1.8553447795391793,1.9509413181684823,1.903107846718002,2.0168189432310357,1.8440165094935062,0.21178208999805384,0.06708281357589353,0.5394082897627412,0.04776844329387748,0.6762197750651099,1.4421474322039907,0.16201126755371517,0.7562241865344916,0.31299068710613837,0.4468476475694811,1.9962746483125402,1.3503535154370596,1.8275937760961047,-0.7712257647670551,2.2968073766855506,0.4344400383299447,2.563265842655059,2.7959157494448954,2.3226425243476787,1.5757589406731183,1.5815740240862959,1.4130477037841431,2.563265842655059,2.4539138821522197,1.7787369536572384,1.6564020673266946,1.1069836741909278,0.8446859018376993,0.917657549869839,2.0302922176428693,2.055789536199706,2.0617596082342695,2.0345986851360194,2.1447558197586223,2.0308109212612604,0.7205777359594259,1.4643583022215212,1.9577945104395,-0.07585377962605154,1.488557419657053,-1.1973131601438376,-1.1914781748780159,-1.1902432655844377,1.5205038121010497,-1.2020677965569093,-1.1838748457503658,-1.2093952777025623,1.5358352124417285,-1.3120241891647146,-1.3745264504159056,-1.2791030801851657,-1.1626365461867993,-1.0985715292606417,1.5315058497535317,1.3574506735013077,-1.3408947249330114,-1.3451169077474388,1.3221896331445997,-1.7352166187546278
-0.2916961619167724,-0.2868344343020464,-0.2954684625327482,-0.2737911373723472,-0.26499377079076164,-0.27875787491899545,-0.2985457966139416,-0.32107493179609364,-0.3288958773330683,-0.30447920535350037,-0.3109499242876081,-0.23362422627275536,-0.2165338104144853,-0.13949350867018956,-0.11341976108894405,-0.2425323161665665,-0.2916961619167724,-0.21941678445571455,-0.2947751304148505,-0.8398430460472628,-0.20633971791581657,-0.33429214983381667,-0.3080129246021556,-0.2662374297121244,1.0908350644790887,-1.1589475375690137,-0.26596700430277315,-1.6689862031848104,-1.640752575999828,-1.6836561814380537,-0.28841934848235645,-0.28915334956914757,-0.2662717668467311,-1.6689862031848104,-1.4648776718746477,-0.24040716586905883,-0.40558501126337754,0.2848741793363236,0.2257110150665041,0.08628171935336179,-0.8733547436878254,-0.8233737586015943,-0.9150459176936419,-0.8441639411586187,-0.30848624972588906,-0.857500473387535,-0.2794174426108619,-0.2901563579948037,-0.31956196175290025,0.2691622649943645,-0.2916268570934807,0.2401035184459715,0.2785459938391832,0.2165987921255298,-0.31204965489404657,0.14867380844787884,0.177375488930076,0.15087446468415866,-0.3145744077314335,-0.5651451681180514,-0.5581849797460534,-0.5938089546525496,-1.4239183787578662,-1.4896341621489224,-0.34739035530348794,-0.2884701944163639,0.6680844562928715,0.6766833449146783,-0.293780942604878,0.9105279313586502
0.48577005136284473,0.5064409841370172,0.5027872827961611,0.38079089768687513,0.3731974444561982,0.436665405586429,0.5224558454581156,0.5990940715743407,0.6372246854868046,0.6311985805659232,0.5624887112132337,0.39307192708615063,0.02661556356751021,0.031382228447046266,-0.0461151119184574,0.4314146371735702,0.48577005136284473,-0.40194632189504487,0.29232026833649,0.6011991203944886,0.3636265937341363,0.7823432191675943,0.6612451366652874,0.24052771263573344,-0.31981707888920213,0.1563917031507168,0.6308428379135522,0.07201441814911082,0.20853005165147925,-0.058670168589748134,0.4780880155206717,0.46409678622107164,0.7928121662187497,0.07201441814911082,-0.34522294215268506,0.8158425981103509,0.5197100307257805,1.0052794067862343,0.7432146089243888,-0.495681362008173,2.0302922176428693,2.055789536199706,2.0617596082342695,2.0345986851360194,0.6184881076271351,2.0308109212612604,0.6872445633404163,0.5082851703175754,0.6488964997955857,-0.3633671501430648,0.4761522955428681,-0.6542890815654644,-0.6162513262495473,-0.6786643355080857,0.5475372661194415,-0.4923561057916824,-0.44556957948300796,-0.551931568882313,0.5665074364921324,-0.4502407033416415,-0.49538948200221894,-0.4883790891859937,-0.2046031600928887,-0.1991274736175958,0.7515833240851787,0.4995630002994603,-0.24508789880980286,-0.33421678141637984,0.5517224357310517,-1.0737804812263083
